Division,river_discharge,Year,Quarter,Month,Day
Bogra,3.08,,,,
Bogra,3.09,,,,
Bogra,3.11,,,,
Bogra,3.12,,,,
Bogra,3.14,,,,
Bogra,3.16,,,,
Bogra,3.17,,,,
Bogra,3.18,,,,
Bogra,3.19,,,,
Bogra,3.21,,,,
Bogra,3.22,,,,
Bogra,3.23,,,,
Bogra,3.24,,,,
Bogra,3.25,,,,
Bogra,3.26,,,,
Bogra,3.27,,,,
Bogra,3.28,,,,
Bogra,3.3,,,,
Bogra,3.31,,,,
Bogra,3.32,,,,
Bogra,3.34,,,,
Bogra,3.35,,,,
Bogra,3.36,,,,
Bogra,3.38,,,,
Bogra,3.4,,,,
Bogra,3.41,,,,
Bogra,3.42,,,,
Bogra,3.43,,,,
Bogra,3.44,,,,
Bogra,3.47,,,,
Bogra,3.49,,,,
Bogra,3.5,,,,
Bogra,3.52,,,,
Bogra,3.53,,,,
Bogra,3.55,,,,
Bogra,3.56,,,,
Bogra,3.57,,,,
Bogra,3.58,,,,
Bogra,3.6,,,,
Bogra,3.61,,,,
Bogra,3.62,,,,
Bogra,3.67,,,,
Bogra,3.69,,,,
Bogra,3.7,,,,
Bogra,3.75,,,,
Bogra,3.76,,,,
Bogra,3.79,,,,
Bogra,3.8,,,,
Bogra,3.81,,,,
Bogra,3.83,,,,
Bogra,3.84,,,,
Bogra,3.88,,,,
Bogra,3.89,,,,
Bogra,3.91,,,,
Bogra,3.92,,,,
Bogra,3.94,,,,
Bogra,3.95,,,,
Bogra,3.97,,,,
Bogra,4.01,,,,
Bogra,4.04,,,,
Bogra,4.06,,,,
Bogra,4.08,,,,
Bogra,4.15,,,,
Bogra,4.19,,,,
Bogra,4.21,,,,
Bogra,4.22,,,,
Bogra,4.31,,,,
Bogra,4.33,,,,
Bogra,4.35,,,,
Bogra,4.36,,,,
Bogra,4.4,,,,
Bogra,4.41,,,,
Bogra,4.43,,,,
Bogra,4.47,,,,
Bogra,4.48,,,,
Bogra,4.5,,,,
Bogra,4.53,,,,
Bogra,4.55,,,,
Bogra,4.56,,,,
Bogra,4.57,,,,
Bogra,4.6,,,,
Bogra,4.61,,,,
Bogra,4.73,,,,
Bogra,4.83,,,,
Bogra,4.85,,,,
Bogra,4.94,,,,
Bogra,4.96,,,,
Bogra,5.01,,,,
Bogra,5.03,,,,
Bogra,5.1,,,,
Bogra,5.15,,,,
Bogra,5.17,,,,
Bogra,5.31,,,,
Bogra,5.49,,,,
Bogra,5.55,,,,
Bogra,5.92,,,,
Bogra,6.05,,,,
Bogra,6.14,,,,
Bogra,6.38,,,,
Bogra,6.62,,,,
Bogra,7.65,,,,
Chittagong,0.12,,,,
Chittagong,0.14,,,,
Chittagong,0.15,,,,
Chittagong,0.16,,,,
Chittagong,0.17,,,,
Chittagong,0.18,,,,
Chittagong,0.19,,,,
Chittagong,0.2,,,,
Chittagong,0.21,,,,
Chittagong,0.22,,,,
Chittagong,0.23,,,,
Chittagong,0.24,,,,
Chittagong,0.25,,,,
Chittagong,0.26,,,,
Chittagong,0.27,,,,
Chittagong,0.28,,,,
Chittagong,0.29,,,,
Chittagong,0.3,,,,
Chittagong,0.31,,,,
Chittagong,0.32,,,,
Chittagong,0.33,,,,
Chittagong,0.34,,,,
Chittagong,0.35,,,,
Chittagong,0.36,,,,
Chittagong,0.37,,,,
Chittagong,0.38,,,,
Chittagong,0.39,,,,
Chittagong,0.4,,,,
Chittagong,0.41,,,,
Chittagong,0.42,,,,
Chittagong,0.43,,,,
Chittagong,0.44,,,,
Chittagong,0.45,,,,
Chittagong,0.46,,,,
Chittagong,0.47,,,,
Chittagong,0.48,,,,
Chittagong,0.49,,,,
Chittagong,0.5,,,,
Chittagong,0.51,,,,
Chittagong,0.52,,,,
Chittagong,0.53,,,,
Chittagong,0.54,,,,
Chittagong,0.55,,,,
Chittagong,0.56,,,,
Chittagong,0.57,,,,
Chittagong,0.58,,,,
Chittagong,0.59,,,,
Chittagong,0.6,,,,
Chittagong,0.61,,,,
Chittagong,0.62,,,,
Chittagong,0.63,,,,
Chittagong,0.64,,,,
Chittagong,0.65,,,,
Chittagong,0.66,,,,
Chittagong,0.67,,,,
Chittagong,0.68,,,,
Chittagong,0.69,,,,
Chittagong,0.7,,,,
Chittagong,0.71,,,,
Chittagong,0.72,,,,
Chittagong,0.73,,,,
Chittagong,0.74,,,,
Chittagong,0.75,,,,
Chittagong,0.76,,,,
Chittagong,0.77,,,,
Chittagong,0.78,,,,
Chittagong,0.79,,,,
Chittagong,0.8,,,,
Chittagong,0.81,,,,
Chittagong,0.82,,,,
Chittagong,0.83,,,,
Chittagong,0.84,,,,
Chittagong,0.85,,,,
Chittagong,0.86,,,,
Chittagong,0.87,,,,
Chittagong,0.88,,,,
Chittagong,0.89,,,,
Chittagong,0.9,,,,
Chittagong,0.91,,,,
Chittagong,0.92,,,,
Chittagong,0.93,,,,
Chittagong,0.94,,,,
Chittagong,0.95,,,,
Chittagong,0.96,,,,
Chittagong,0.97,,,,
Chittagong,0.98,,,,
Chittagong,0.99,,,,
Chittagong,1,,,,
Chittagong,1.01,,,,
Chittagong,1.02,,,,
Chittagong,1.03,,,,
Chittagong,1.04,,,,
Chittagong,1.05,,,,
Chittagong,1.06,,,,
Chittagong,1.07,,,,
Chittagong,1.08,,,,
Chittagong,1.09,,,,
Chittagong,1.1,,,,
Chittagong,1.11,,,,
Chittagong,1.12,,,,
Chittagong,1.13,,,,
Chittagong,1.14,,,,
Chittagong,1.15,,,,
Chittagong,1.16,,,,
Chittagong,1.17,,,,
Chittagong,1.18,,,,
Chittagong,1.19,,,,
Chittagong,1.2,,,,
Chittagong,1.21,,,,
Chittagong,1.22,,,,
Chittagong,1.23,,,,
Chittagong,1.24,,,,
Chittagong,1.25,,,,
Chittagong,1.26,,,,
Chittagong,1.28,,,,
Chittagong,1.29,,,,
Chittagong,1.3,,,,
Chittagong,1.31,,,,
Chittagong,1.32,,,,
Chittagong,1.33,,,,
Chittagong,1.34,,,,
Chittagong,1.35,,,,
Chittagong,1.36,,,,
Chittagong,1.37,,,,
Chittagong,1.38,,,,
Chittagong,1.39,,,,
Chittagong,1.4,,,,
Chittagong,1.42,,,,
Chittagong,1.43,,,,
Chittagong,1.44,,,,
Chittagong,1.45,,,,
Chittagong,1.46,,,,
Chittagong,1.47,,,,
Chittagong,1.48,,,,
Chittagong,1.49,,,,
Chittagong,1.5,,,,
Chittagong,1.51,,,,
Chittagong,1.52,,,,
Chittagong,1.53,,,,
Chittagong,1.54,,,,
Chittagong,1.55,,,,
Chittagong,1.56,,,,
Chittagong,1.57,,,,
Chittagong,1.58,,,,
Chittagong,1.59,,,,
Chittagong,1.6,,,,
Chittagong,1.61,,,,
Chittagong,1.62,,,,
Chittagong,1.63,,,,
Chittagong,1.64,,,,
Chittagong,1.65,,,,
Chittagong,1.67,,,,
Chittagong,1.68,,,,
Chittagong,1.69,,,,
Chittagong,1.7,,,,
Chittagong,1.71,,,,
Chittagong,1.72,,,,
Chittagong,1.73,,,,
Chittagong,1.74,,,,
Chittagong,1.75,,,,
Chittagong,1.76,,,,
Chittagong,1.77,,,,
Chittagong,1.78,,,,
Chittagong,1.8,,,,
Chittagong,1.81,,,,
Chittagong,1.82,,,,
Chittagong,1.84,,,,
Chittagong,1.85,,,,
Chittagong,1.86,,,,
Chittagong,1.88,,,,
Chittagong,1.89,,,,
Chittagong,1.9,,,,
Chittagong,1.91,,,,
Chittagong,1.92,,,,
Chittagong,1.94,,,,
Chittagong,1.95,,,,
Chittagong,1.96,,,,
Chittagong,1.97,,,,
Chittagong,1.98,,,,
Chittagong,1.99,,,,
Chittagong,2,,,,
Chittagong,2.01,,,,
Chittagong,2.03,,,,
Chittagong,2.04,,,,
Chittagong,2.05,,,,
Chittagong,2.06,,,,
Chittagong,2.07,,,,
Chittagong,2.08,,,,
Chittagong,2.09,,,,
Chittagong,2.1,,,,
Chittagong,2.11,,,,
Chittagong,2.12,,,,
Chittagong,2.13,,,,
Chittagong,2.14,,,,
Chittagong,2.15,,,,
Chittagong,2.16,,,,
Chittagong,2.17,,,,
Chittagong,2.18,,,,
Chittagong,2.2,,,,
Chittagong,2.21,,,,
Chittagong,2.22,,,,
Chittagong,2.24,,,,
Chittagong,2.25,,,,
Chittagong,2.26,,,,
Chittagong,2.27,,,,
Chittagong,2.28,,,,
Chittagong,2.29,,,,
Chittagong,2.3,,,,
Chittagong,2.31,,,,
Chittagong,2.32,,,,
Chittagong,2.33,,,,
Chittagong,2.34,,,,
Chittagong,2.35,,,,
Chittagong,2.36,,,,
Chittagong,2.37,,,,
Chittagong,2.38,,,,
Chittagong,2.39,,,,
Chittagong,2.4,,,,
Chittagong,2.41,,,,
Chittagong,2.42,,,,
Chittagong,2.44,,,,
Chittagong,2.45,,,,
Chittagong,2.46,,,,
Chittagong,2.47,,,,
Chittagong,2.48,,,,
Chittagong,2.5,,,,
Chittagong,2.51,,,,
Chittagong,2.52,,,,
Chittagong,2.53,,,,
Chittagong,2.54,,,,
Chittagong,2.55,,,,
Chittagong,2.56,,,,
Chittagong,2.57,,,,
Chittagong,2.58,,,,
Chittagong,2.6,,,,
Chittagong,2.61,,,,
Chittagong,2.62,,,,
Chittagong,2.63,,,,
Chittagong,2.64,,,,
Chittagong,2.65,,,,
Chittagong,2.66,,,,
Chittagong,2.67,,,,
Chittagong,2.68,,,,
Chittagong,2.69,,,,
Chittagong,2.7,,,,
Chittagong,2.71,,,,
Chittagong,2.72,,,,
Chittagong,2.74,,,,
Chittagong,2.75,,,,
Chittagong,2.76,,,,
Chittagong,2.77,,,,
Chittagong,2.78,,,,
Chittagong,2.79,,,,
Chittagong,2.8,,,,
Chittagong,2.81,,,,
Chittagong,2.82,,,,
Chittagong,2.83,,,,
Chittagong,2.84,,,,
Chittagong,2.85,,,,
Chittagong,2.86,,,,
Chittagong,2.87,,,,
Chittagong,2.88,,,,
Chittagong,2.89,,,,
Chittagong,2.9,,,,
Chittagong,2.91,,,,
Chittagong,2.92,,,,
Chittagong,2.94,,,,
Chittagong,2.95,,,,
Chittagong,2.96,,,,
Chittagong,2.97,,,,
Chittagong,2.98,,,,
Chittagong,3,,,,
Chittagong,3.01,,,,
Chittagong,3.02,,,,
Chittagong,3.03,,,,
Chittagong,3.05,,,,
Chittagong,3.06,,,,
Chittagong,3.07,,,,
Chittagong,3.08,,,,
Chittagong,3.09,,,,
Chittagong,3.11,,,,
Chittagong,3.12,,,,
Chittagong,3.13,,,,
Chittagong,3.14,,,,
Chittagong,3.15,,,,
Chittagong,3.16,,,,
Chittagong,3.17,,,,
Chittagong,3.19,,,,
Chittagong,3.21,,,,
Chittagong,3.22,,,,
Chittagong,3.23,,,,
Chittagong,3.24,,,,
Chittagong,3.25,,,,
Chittagong,3.26,,,,
Chittagong,3.27,,,,
Chittagong,3.28,,,,
Chittagong,3.29,,,,
Chittagong,3.31,,,,
Chittagong,3.32,,,,
Chittagong,3.33,,,,
Chittagong,3.35,,,,
Chittagong,3.36,,,,
Chittagong,3.38,,,,
Chittagong,3.4,,,,
Chittagong,3.41,,,,
Chittagong,3.43,,,,
Chittagong,3.44,,,,
Chittagong,3.46,,,,
Chittagong,3.47,,,,
Chittagong,3.49,,,,
Chittagong,3.5,,,,
Chittagong,3.51,,,,
Chittagong,3.52,,,,
Chittagong,3.53,,,,
Chittagong,3.55,,,,
Chittagong,3.56,,,,
Chittagong,3.57,,,,
Chittagong,3.58,,,,
Chittagong,3.59,,,,
Chittagong,3.6,,,,
Chittagong,3.61,,,,
Chittagong,3.62,,,,
Chittagong,3.65,,,,
Chittagong,3.66,,,,
Chittagong,3.67,,,,
Chittagong,3.68,,,,
Chittagong,3.69,,,,
Chittagong,3.7,,,,
Chittagong,3.72,,,,
Chittagong,3.73,,,,
Chittagong,3.75,,,,
Chittagong,3.78,,,,
Chittagong,3.79,,,,
Chittagong,3.8,,,,
Chittagong,3.81,,,,
Chittagong,3.82,,,,
Chittagong,3.84,,,,
Chittagong,3.85,,,,
Chittagong,3.86,,,,
Chittagong,3.88,,,,
Chittagong,3.9,,,,
Chittagong,3.91,,,,
Chittagong,3.92,,,,
Chittagong,3.94,,,,
Chittagong,3.95,,,,
Chittagong,3.97,,,,
Chittagong,3.98,,,,
Chittagong,3.99,,,,
Chittagong,4,,,,
Chittagong,4.02,,,,
Chittagong,4.04,,,,
Chittagong,4.06,,,,
Chittagong,4.08,,,,
Chittagong,4.09,,,,
Chittagong,4.11,,,,
Chittagong,4.13,,,,
Chittagong,4.14,,,,
Chittagong,4.16,,,,
Chittagong,4.18,,,,
Chittagong,4.19,,,,
Chittagong,4.2,,,,
Chittagong,4.21,,,,
Chittagong,4.22,,,,
Chittagong,4.24,,,,
Chittagong,4.25,,,,
Chittagong,4.26,,,,
Chittagong,4.28,,,,
Chittagong,4.3,,,,
Chittagong,4.31,,,,
Chittagong,4.32,,,,
Chittagong,4.33,,,,
Chittagong,4.35,,,,
Chittagong,4.36,,,,
Chittagong,4.37,,,,
Chittagong,4.4,,,,
Chittagong,4.41,,,,
Chittagong,4.42,,,,
Chittagong,4.43,,,,
Chittagong,4.47,,,,
Chittagong,4.48,,,,
Chittagong,4.5,,,,
Chittagong,4.52,,,,
Chittagong,4.53,,,,
Chittagong,4.55,,,,
Chittagong,4.56,,,,
Chittagong,4.6,,,,
Chittagong,4.61,,,,
Chittagong,4.62,,,,
Chittagong,4.64,,,,
Chittagong,4.66,,,,
Chittagong,4.68,,,,
Chittagong,4.69,,,,
Chittagong,4.7,,,,
Chittagong,4.71,,,,
Chittagong,4.75,,,,
Chittagong,4.78,,,,
Chittagong,4.79,,,,
Chittagong,4.81,,,,
Chittagong,4.82,,,,
Chittagong,4.83,,,,
Chittagong,4.85,,,,
Chittagong,4.86,,,,
Chittagong,4.87,,,,
Chittagong,4.89,,,,
Chittagong,4.9,,,,
Chittagong,4.92,,,,
Chittagong,4.94,,,,
Chittagong,4.96,,,,
Chittagong,4.97,,,,
Chittagong,4.98,,,,
Chittagong,5.03,,,,
Chittagong,5.05,,,,
Chittagong,5.07,,,,
Chittagong,5.1,,,,
Chittagong,5.14,,,,
Chittagong,5.15,,,,
Chittagong,5.19,,,,
Chittagong,5.21,,,,
Chittagong,5.22,,,,
Chittagong,5.25,,,,
Chittagong,5.27,,,,
Chittagong,5.3,,,,
Chittagong,5.31,,,,
Chittagong,5.34,,,,
Chittagong,5.35,,,,
Chittagong,5.37,,,,
Chittagong,5.4,,,,
Chittagong,5.41,,,,
Chittagong,5.44,,,,
Chittagong,5.46,,,,
Chittagong,5.47,,,,
Chittagong,5.49,,,,
Chittagong,5.5,,,,
Chittagong,5.52,,,,
Chittagong,5.53,,,,
Chittagong,5.56,,,,
Chittagong,5.59,,,,
Chittagong,5.61,,,,
Chittagong,5.62,,,,
Chittagong,5.64,,,,
Chittagong,5.65,,,,
Chittagong,5.67,,,,
Chittagong,5.7,,,,
Chittagong,5.73,,,,
Chittagong,5.75,,,,
Chittagong,5.78,,,,
Chittagong,5.79,,,,
Chittagong,5.81,,,,
Chittagong,5.82,,,,
Chittagong,5.84,,,,
Chittagong,5.87,,,,
Chittagong,5.89,,,,
Chittagong,5.9,,,,
Chittagong,5.93,,,,
Chittagong,5.95,,,,
Chittagong,5.97,,,,
Chittagong,5.98,,,,
Chittagong,6,,,,
Chittagong,6.03,,,,
Chittagong,6.05,,,,
Chittagong,6.06,,,,
Chittagong,6.1,,,,
Chittagong,6.11,,,,
Chittagong,6.14,,,,
Chittagong,6.16,,,,
Chittagong,6.19,,,,
Chittagong,6.21,,,,
Chittagong,6.24,,,,
Chittagong,6.26,,,,
Chittagong,6.28,,,,
Chittagong,6.31,,,,
Chittagong,6.33,,,,
Chittagong,6.35,,,,
Chittagong,6.38,,,,
Chittagong,6.4,,,,
Chittagong,6.43,,,,
Chittagong,6.45,,,,
Chittagong,6.55,,,,
Chittagong,6.57,,,,
Chittagong,6.59,,,,
Chittagong,6.6,,,,
Chittagong,6.62,,,,
Chittagong,6.66,,,,
Chittagong,6.71,,,,
Chittagong,6.73,,,,
Chittagong,6.76,,,,
Chittagong,6.78,,,,
Chittagong,6.83,,,,
Chittagong,6.85,,,,
Chittagong,6.87,,,,
Chittagong,6.91,,,,
Chittagong,6.93,,,,
Chittagong,6.96,,,,
Chittagong,6.98,,,,
Chittagong,7,,,,
Chittagong,7.04,,,,
Chittagong,7.05,,,,
Chittagong,7.07,,,,
Chittagong,7.11,,,,
Chittagong,7.13,,,,
Chittagong,7.15,,,,
Chittagong,7.18,,,,
Chittagong,7.24,,,,
Chittagong,7.28,,,,
Chittagong,7.32,,,,
Chittagong,7.34,,,,
Chittagong,7.41,,,,
Chittagong,7.45,,,,
Chittagong,7.47,,,,
Chittagong,7.49,,,,
Chittagong,7.51,,,,
Chittagong,7.57,,,,
Chittagong,7.59,,,,
Chittagong,7.61,,,,
Chittagong,7.63,,,,
Chittagong,7.71,,,,
Chittagong,7.79,,,,
Chittagong,7.85,,,,
Chittagong,7.87,,,,
Chittagong,7.89,,,,
Chittagong,7.91,,,,
Chittagong,7.93,,,,
Chittagong,7.97,,,,
Chittagong,8.02,,,,
Chittagong,8.04,,,,
Chittagong,8.06,,,,
Chittagong,8.14,,,,
Chittagong,8.16,,,,
Chittagong,8.18,,,,
Chittagong,8.2,,,,
Chittagong,8.23,,,,
Chittagong,8.25,,,,
Chittagong,8.29,,,,
Chittagong,8.35,,,,
Chittagong,8.4,,,,
Chittagong,8.44,,,,
Chittagong,8.46,,,,
Chittagong,8.59,,,,
Chittagong,8.64,,,,
Chittagong,8.73,,,,
Chittagong,8.79,,,,
Chittagong,8.82,,,,
Chittagong,8.93,,,,
Chittagong,8.98,,,,
Chittagong,9.07,,,,
Chittagong,9.09,,,,
Chittagong,9.14,,,,
Chittagong,9.16,,,,
Chittagong,9.19,,,,
Chittagong,9.33,,,,
Chittagong,9.38,,,,
Chittagong,9.45,,,,
Chittagong,9.47,,,,
Chittagong,9.5,,,,
Chittagong,9.57,,,,
Chittagong,9.62,,,,
Chittagong,9.72,,,,
Chittagong,9.81,,,,
Chittagong,9.84,,,,
Chittagong,9.99,,,,
Chittagong,10.04,,,,
Chittagong,10.07,,,,
Chittagong,10.09,,,,
Chittagong,10.12,,,,
Chittagong,10.25,,,,
Chittagong,10.27,,,,
Chittagong,10.32,,,,
Chittagong,10.35,,,,
Chittagong,10.46,,,,
Chittagong,10.48,,,,
Chittagong,10.51,,,,
Chittagong,10.53,,,,
Chittagong,10.59,,,,
Chittagong,10.69,,,,
Chittagong,10.94,,,,
Chittagong,10.97,,,,
Chittagong,11.11,,,,
Chittagong,11.13,,,,
Chittagong,11.22,,,,
Chittagong,11.27,,,,
Chittagong,11.45,,,,
Chittagong,11.56,,,,
Chittagong,11.65,,,,
Chittagong,11.71,,,,
Chittagong,11.85,,,,
Chittagong,11.94,,,,
Chittagong,12,,,,
Chittagong,12.03,,,,
Chittagong,12.09,,,,
Chittagong,12.15,,,,
Chittagong,12.24,,,,
Chittagong,12.27,,,,
Chittagong,12.43,,,,
Chittagong,12.52,,,,
Chittagong,12.55,,,,
Chittagong,12.61,,,,
Chittagong,12.68,,,,
Chittagong,12.8,,,,
Chittagong,12.93,,,,
Chittagong,13.03,,,,
Chittagong,13.06,,,,
Chittagong,13.19,,,,
Chittagong,13.62,,,,
Chittagong,13.66,,,,
Chittagong,13.76,,,,
Chittagong,13.89,,,,
Chittagong,14.14,,,,
Chittagong,14.17,,,,
Chittagong,14.31,,,,
Chittagong,14.42,,,,
Chittagong,14.49,,,,
Chittagong,14.6,,,,
Chittagong,14.7,,,,
Chittagong,14.74,,,,
Chittagong,14.78,,,,
Chittagong,14.92,,,,
Chittagong,15.11,,,,
Chittagong,15.29,,,,
Chittagong,15.44,,,,
Chittagong,15.48,,,,
Chittagong,15.52,,,,
Chittagong,15.63,,,,
Chittagong,15.67,,,,
Chittagong,16.14,,,,
Chittagong,16.38,,,,
Chittagong,16.66,,,,
Chittagong,16.78,,,,
Chittagong,17.07,,,,
Chittagong,17.24,,,,
Chittagong,17.32,,,,
Chittagong,17.79,,,,
Chittagong,18.1,,,,
Chittagong,18.82,,,,
Chittagong,19.32,,,,
Chittagong,19.56,,,,
Chittagong,19.7,,,,
Chittagong,21.75,,,,
Chittagong,23.32,,,,
Chittagong,23.55,,,,
Chittagong,23.66,,,,
Chittagong,25.3,,,,
Chittagong,26.04,,,,
Chittagong,35.39,,,,
Chittagong,38.9,,,,
Chittagong,39.18,,,,
Chittagong,53.45,,,,
Chittagong,68.34,,,,
Chittagong,77.89,,,,
Comilla,3.24,,,,
Comilla,23.49,,,,
Comilla,23.55,,,,
Comilla,23.6,,,,
Comilla,23.66,,,,
Comilla,23.72,,,,
Comilla,23.77,,,,
Comilla,23.83,,,,
Comilla,23.89,,,,
Comilla,23.95,,,,
Comilla,24,,,,
Comilla,24.12,,,,
Comilla,24.18,,,,
Comilla,24.23,,,,
Comilla,24.29,,,,
Comilla,24.35,,,,
Comilla,24.41,,,,
Comilla,24.47,,,,
Comilla,24.53,,,,
Comilla,24.59,,,,
Comilla,24.64,,,,
Comilla,24.7,,,,
Comilla,24.76,,,,
Comilla,24.82,,,,
Comilla,24.88,,,,
Comilla,24.94,,,,
Comilla,25,,,,
Comilla,25.06,,,,
Comilla,25.12,,,,
Comilla,25.18,,,,
Comilla,25.24,,,,
Comilla,25.3,,,,
Comilla,25.36,,,,
Comilla,25.42,,,,
Comilla,25.49,,,,
Comilla,25.55,,,,
Comilla,25.61,,,,
Comilla,25.67,,,,
Comilla,25.73,,,,
Comilla,25.79,,,,
Comilla,25.85,,,,
Comilla,25.92,,,,
Comilla,25.98,,,,
Comilla,26.04,,,,
Comilla,26.1,,,,
Comilla,26.16,,,,
Comilla,26.23,,,,
Comilla,26.29,,,,
Comilla,26.35,,,,
Comilla,26.42,,,,
Comilla,26.48,,,,
Comilla,26.54,,,,
Comilla,26.61,,,,
Comilla,26.67,,,,
Comilla,26.73,,,,
Comilla,26.8,,,,
Comilla,26.86,,,,
Comilla,26.93,,,,
Comilla,26.99,,,,
Comilla,27.05,,,,
Comilla,27.12,,,,
Comilla,27.18,,,,
Comilla,27.25,,,,
Comilla,27.31,,,,
Comilla,27.38,,,,
Comilla,27.44,,,,
Comilla,27.51,,,,
Comilla,27.58,,,,
Comilla,27.64,,,,
Comilla,27.71,,,,
Comilla,27.77,,,,
Comilla,27.84,,,,
Comilla,27.91,,,,
Comilla,27.97,,,,
Comilla,28.04,,,,
Comilla,28.11,,,,
Comilla,28.17,,,,
Comilla,28.24,,,,
Comilla,28.31,,,,
Comilla,28.38,,,,
Comilla,28.44,,,,
Comilla,28.51,,,,
Comilla,28.58,,,,
Comilla,28.65,,,,
Comilla,28.72,,,,
Comilla,28.79,,,,
Comilla,28.85,,,,
Comilla,28.92,,,,
Comilla,28.99,,,,
Comilla,29.06,,,,
Comilla,29.13,,,,
Comilla,29.2,,,,
Comilla,29.27,,,,
Comilla,29.34,,,,
Comilla,29.41,,,,
Comilla,29.48,,,,
Comilla,29.55,,,,
Comilla,29.62,,,,
Comilla,29.69,,,,
Comilla,29.76,,,,
Comilla,29.83,,,,
Comilla,29.9,,,,
Comilla,29.97,,,,
Comilla,30.05,,,,
Comilla,30.12,,,,
Comilla,30.19,,,,
Comilla,30.26,,,,
Comilla,30.33,,,,
Comilla,30.41,,,,
Comilla,30.48,,,,
Comilla,30.55,,,,
Comilla,30.62,,,,
Comilla,30.7,,,,
Comilla,30.77,,,,
Comilla,30.84,,,,
Comilla,30.92,,,,
Comilla,30.99,,,,
Comilla,31.06,,,,
Comilla,31.14,,,,
Comilla,31.21,,,,
Comilla,31.28,,,,
Comilla,31.36,,,,
Comilla,31.43,,,,
Comilla,31.51,,,,
Comilla,31.58,,,,
Comilla,31.66,,,,
Comilla,31.73,,,,
Comilla,31.81,,,,
Comilla,31.89,,,,
Comilla,31.96,,,,
Comilla,32.04,,,,
Comilla,32.11,,,,
Comilla,32.19,,,,
Comilla,32.27,,,,
Comilla,32.34,,,,
Comilla,32.42,,,,
Comilla,32.5,,,,
Comilla,32.57,,,,
Comilla,32.65,,,,
Comilla,32.73,,,,
Comilla,32.81,,,,
Comilla,32.88,,,,
Comilla,32.96,,,,
Comilla,33.04,,,,
Comilla,33.12,,,,
Comilla,33.2,,,,
Comilla,33.28,,,,
Comilla,33.36,,,,
Comilla,33.43,,,,
Comilla,33.51,,,,
Comilla,33.59,,,,
Comilla,33.67,,,,
Comilla,33.75,,,,
Comilla,33.83,,,,
Comilla,33.91,,,,
Comilla,33.99,,,,
Comilla,34.08,,,,
Comilla,34.16,,,,
Comilla,34.24,,,,
Comilla,34.32,,,,
Comilla,34.4,,,,
Comilla,34.48,,,,
Comilla,34.56,,,,
Comilla,34.65,,,,
Comilla,34.73,,,,
Comilla,34.81,,,,
Comilla,34.89,,,,
Comilla,34.97,,,,
Comilla,35.06,,,,
Comilla,35.14,,,,
Comilla,35.22,,,,
Comilla,35.31,,,,
Comilla,35.39,,,,
Comilla,35.48,,,,
Comilla,35.56,,,,
Comilla,35.64,,,,
Comilla,35.73,,,,
Comilla,35.81,,,,
Comilla,35.9,,,,
Comilla,35.98,,,,
Comilla,36.07,,,,
Comilla,36.15,,,,
Comilla,36.24,,,,
Comilla,36.33,,,,
Comilla,36.41,,,,
Comilla,36.5,,,,
Comilla,36.58,,,,
Comilla,36.67,,,,
Comilla,36.76,,,,
Comilla,36.84,,,,
Comilla,36.93,,,,
Comilla,37.02,,,,
Comilla,37.11,,,,
Comilla,37.19,,,,
Comilla,37.28,,,,
Comilla,37.37,,,,
Comilla,37.46,,,,
Comilla,37.55,,,,
Comilla,37.64,,,,
Comilla,37.73,,,,
Comilla,37.82,,,,
Comilla,37.9,,,,
Comilla,37.99,,,,
Comilla,38.08,,,,
Comilla,38.17,,,,
Comilla,38.26,,,,
Comilla,38.36,,,,
Comilla,38.45,,,,
Comilla,38.54,,,,
Comilla,38.63,,,,
Comilla,38.72,,,,
Comilla,38.81,,,,
Comilla,38.9,,,,
Comilla,38.99,,,,
Comilla,39.09,,,,
Comilla,39.18,,,,
Comilla,39.27,,,,
Comilla,39.36,,,,
Comilla,39.46,,,,
Comilla,39.55,,,,
Comilla,39.64,,,,
Comilla,39.74,,,,
Comilla,39.83,,,,
Comilla,39.93,,,,
Comilla,40.02,,,,
Comilla,40.11,,,,
Comilla,40.21,,,,
Comilla,40.3,,,,
Comilla,40.4,,,,
Comilla,40.5,,,,
Comilla,40.59,,,,
Comilla,40.69,,,,
Comilla,40.78,,,,
Comilla,40.88,,,,
Comilla,40.98,,,,
Comilla,41.07,,,,
Comilla,41.17,,,,
Comilla,41.27,,,,
Comilla,41.36,,,,
Comilla,41.46,,,,
Comilla,41.56,,,,
Comilla,41.66,,,,
Comilla,41.76,,,,
Comilla,41.85,,,,
Comilla,41.95,,,,
Comilla,42.05,,,,
Comilla,42.15,,,,
Comilla,42.25,,,,
Comilla,42.35,,,,
Comilla,42.45,,,,
Comilla,42.55,,,,
Comilla,42.65,,,,
Comilla,42.75,,,,
Comilla,42.85,,,,
Comilla,42.95,,,,
Comilla,43.06,,,,
Comilla,43.16,,,,
Comilla,43.26,,,,
Comilla,43.36,,,,
Comilla,43.46,,,,
Comilla,43.57,,,,
Comilla,43.67,,,,
Comilla,43.77,,,,
Comilla,43.87,,,,
Comilla,43.98,,,,
Comilla,44.08,,,,
Comilla,44.19,,,,
Comilla,44.29,,,,
Comilla,44.39,,,,
Comilla,44.5,,,,
Comilla,44.6,,,,
Comilla,44.71,,,,
Comilla,44.81,,,,
Comilla,44.92,,,,
Comilla,45.03,,,,
Comilla,45.13,,,,
Comilla,45.24,,,,
