datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions
2019-01-03,"Khulna,Bangladesh",27.1,11.3,17.5,26.6,11.3,17.4,8.9,62.6,0.0,0.0,0.0,,,,,10.8,324.2,1018.6,0.0,4.9,174.8,15.2,7.0,,2019-01-03T06:43:03,2019-01-03T17:29:14,0.9,Clear
2019-01-04,"Khulna,Bangladesh",25.6,9.6,16.5,25.6,8.2,16.5,7.9,62.1,0.0,0.0,0.0,,,,,13.0,347.5,1019.1,0.0,5.2,163.5,13.9,6.0,,2019-01-04T06:43:19,2019-01-04T17:29:54,0.94,Clear
2019-01-05,"Khulna,Bangladesh",26.7,9.7,16.9,26.7,8.3,16.8,8.9,64.4,0.0,0.0,0.0,,,,,10.4,346.3,1018.0,1.6,4.6,179.4,15.3,7.0,,2019-01-05T06:43:34,2019-01-05T17:30:34,0.97,Clear
2019-01-06,"Khulna,Bangladesh",28.7,11.4,18.8,27.3,11.4,18.7,10.4,63.1,0.0,0.0,0.0,,,,,8.6,352.0,1016.2,11.9,4.8,196.8,16.9,7.0,,2019-01-06T06:43:47,2019-01-06T17:31:14,0.0,Clear
2019-01-07,"Khulna,Bangladesh",29.6,12.1,19.5,27.9,12.1,19.3,9.9,59.4,0.0,0.0,0.0,,,,,9.4,323.3,1014.2,0.0,4.9,199.0,17.2,7.0,,2019-01-07T06:43:59,2019-01-07T17:31:55,0.04,Clear
2019-01-08,"Khulna,Bangladesh",28.5,12.1,19.1,27.3,12.1,18.9,10.5,62.6,0.0,0.0,0.0,,,,,12.2,327.0,1013.6,0.0,4.4,184.1,15.8,7.0,,2019-01-08T06:44:10,2019-01-08T17:32:36,0.07,Clear
2019-01-09,"Khulna,Bangladesh",27.9,13.1,19.0,26.9,13.1,18.9,11.1,64.7,0.0,0.0,0.0,,,,,9.4,330.5,1015.2,0.0,4.5,171.4,14.7,7.0,,2019-01-09T06:44:19,2019-01-09T17:33:18,0.11,Clear
2019-01-10,"Khulna,Bangladesh",26.7,12.2,18.0,26.7,12.2,18.0,9.6,63.0,0.0,0.0,0.0,,,,,11.9,347.6,1016.0,0.0,4.2,170.2,14.6,6.0,,2019-01-10T06:44:27,2019-01-10T17:33:59,0.14,Clear
2019-01-11,"Khulna,Bangladesh",26.3,10.5,17.7,26.3,10.5,17.7,5.2,48.6,0.0,0.0,0.0,,,,,9.4,341.6,1017.0,0.0,4.9,184.7,15.9,7.0,,2019-01-11T06:44:34,2019-01-11T17:34:42,0.17,Clear
2019-01-12,"Khulna,Bangladesh",26.8,8.9,17.5,26.7,8.9,17.5,7.7,58.4,0.0,0.0,0.0,,,,,11.9,334.1,1016.5,0.3,3.0,168.4,14.5,6.0,,2019-01-12T06:44:39,2019-01-12T17:35:24,0.2,Clear
2019-01-13,"Khulna,Bangladesh",28.3,11.6,18.6,27.1,11.6,18.5,10.0,62.0,0.0,0.0,0.0,,,,,11.2,325.7,1016.2,14.3,4.9,185.6,15.9,7.0,,2019-01-13T06:44:43,2019-01-13T17:36:06,0.24,Clear
2019-01-14,"Khulna,Bangladesh",27.8,11.5,18.6,26.7,11.5,18.5,9.0,58.0,0.0,0.0,0.0,,,,,10.4,331.5,1014.8,5.8,4.5,158.9,13.7,6.0,,2019-01-14T06:44:46,2019-01-14T17:36:49,0.25,Clear
2019-01-15,"Khulna,Bangladesh",26.9,12.7,18.7,26.7,12.7,18.7,6.4,47.5,0.0,0.0,0.0,,,,,14.4,347.2,,0.0,,163.7,14.2,6.0,,2019-01-15T06:44:47,2019-01-15T17:37:31,0.3,Clear
2019-01-16,"Khulna,Bangladesh",27.2,9.8,17.7,26.7,8.3,17.5,3.5,42.9,0.0,0.0,0.0,,,,,11.5,344.8,1016.8,0.0,7.0,199.2,17.0,7.0,,2019-01-16T06:44:47,2019-01-16T17:38:14,0.34,Clear
2019-01-17,"Khulna,Bangladesh",27.9,9.3,17.8,26.6,8.0,17.5,2.8,41.1,0.0,0.0,0.0,,,,,10.8,292.2,,0.0,,193.3,16.7,7.0,,2019-01-17T06:44:45,2019-01-17T17:38:57,0.37,Clear
2019-01-18,"Khulna,Bangladesh",27.8,10.1,18.5,26.5,10.1,18.3,4.0,43.1,0.0,0.0,0.0,,,,,9.4,306.9,,0.0,,182.0,15.7,7.0,,2019-01-18T06:44:42,2019-01-18T17:39:40,0.4,Clear
2019-01-19,"Khulna,Bangladesh",27.9,10.0,18.1,26.6,8.6,17.8,2.8,39.8,0.0,0.0,0.0,,,,,11.2,329.3,,0.0,,170.9,14.7,6.0,,2019-01-19T06:44:38,2019-01-19T17:40:23,0.44,Clear
2019-01-20,"Khulna,Bangladesh",27.5,10.9,18.6,26.4,10.9,18.5,5.2,44.5,0.0,0.0,0.0,,,,,9.7,337.4,,1.4,,171.5,14.7,7.0,,2019-01-20T06:44:32,2019-01-20T17:41:05,0.47,Clear
2019-01-21,"Khulna,Bangladesh",28.4,11.9,20.1,27.1,11.9,19.8,6.4,43.9,0.0,0.0,0.0,,,,,9.0,351.6,,3.0,,164.4,14.1,6.0,,2019-01-21T06:44:25,2019-01-21T17:41:48,0.5,Clear
2019-01-22,"Khulna,Bangladesh",30.3,14.1,21.6,28.5,14.1,21.2,7.3,42.9,0.0,0.0,0.0,,,,,7.6,21.0,,0.0,,182.1,15.8,7.0,,2019-01-22T06:44:16,2019-01-22T17:42:30,0.54,Clear
2019-01-23,"Khulna,Bangladesh",31.1,15.1,21.8,29.0,15.1,21.4,7.4,43.4,0.0,0.0,0.0,,,,,7.6,28.0,,0.0,,186.6,16.2,7.0,,2019-01-23T06:44:06,2019-01-23T17:43:13,0.57,Clear
2019-01-24,"Khulna,Bangladesh",31.9,14.7,22.2,29.8,14.7,21.7,9.0,48.1,0.0,0.0,0.0,,,,,7.9,11.6,,5.3,,192.8,16.5,7.0,,2019-01-24T06:43:55,2019-01-24T17:43:55,0.6,Clear
2019-01-25,"Khulna,Bangladesh",30.9,14.9,22.6,29.1,14.9,22.1,10.1,49.2,0.0,0.0,0.0,,,,,10.1,34.1,,13.8,,188.2,16.2,7.0,,2019-01-25T06:43:42,2019-01-25T17:44:37,0.64,Clear
2019-01-26,"Khulna,Bangladesh",31.9,14.9,22.9,29.8,14.9,22.4,9.3,46.2,0.0,0.0,0.0,,,,,12.2,30.1,,1.7,,194.2,16.9,7.0,,2019-01-26T06:43:28,2019-01-26T17:45:19,0.67,Clear
2019-01-27,"Khulna,Bangladesh",29.7,15.2,22.2,28.5,15.2,21.9,11.8,55.3,0.0,0.0,0.0,,,,,13.7,3.4,,15.8,,172.6,15.0,7.0,,2019-01-27T06:43:12,2019-01-27T17:46:00,0.71,Clear
2019-01-28,"Khulna,Bangladesh",29.9,16.5,22.7,28.6,16.5,22.4,11.1,50.6,0.0,0.0,0.0,,,,,16.6,352.8,,18.8,,184.2,15.8,7.0,,2019-01-28T06:42:56,2019-01-28T17:46:41,0.75,Clear
2019-01-29,"Khulna,Bangladesh",28.3,16.0,21.2,27.1,16.0,21.1,7.9,44.9,0.0,0.0,0.0,,,,,18.7,334.2,,13.0,,189.3,16.2,7.0,,2019-01-29T06:42:38,2019-01-29T17:47:22,0.77,Clear
2019-01-30,"Khulna,Bangladesh",27.2,9.6,18.0,26.7,8.7,17.8,-1.1,32.7,0.0,0.0,0.0,,,,,12.6,353.8,,0.0,,223.6,19.3,8.0,,2019-01-30T06:42:18,2019-01-30T17:48:03,0.81,Clear
2019-01-31,"Khulna,Bangladesh",28.8,10.7,19.6,27.2,10.7,19.3,2.9,35.6,0.0,0.0,0.0,,,,,10.1,3.9,,0.0,,210.8,18.1,8.0,,2019-01-31T06:41:57,2019-01-31T17:48:43,0.84,Clear
2019-02-01,"Khulna,Bangladesh",30.9,12.2,21.1,28.8,12.2,20.6,4.2,37.3,0.0,0.0,0.0,,,,,9.4,336.4,,8.5,,212.2,18.3,8.0,,2019-02-01T06:41:35,2019-02-01T17:49:23,0.88,Clear
2019-02-02,"Khulna,Bangladesh",30.7,12.6,21.2,28.7,12.6,20.8,5.6,40.2,0.0,0.0,0.0,,,,,11.5,319.0,,0.2,,214.4,18.4,8.0,,2019-02-02T06:41:12,2019-02-02T17:50:03,0.91,Clear
2019-02-03,"Khulna,Bangladesh",30.9,13.1,21.8,28.8,13.1,21.3,4.2,34.8,0.0,0.0,0.0,,,,,13.0,348.5,,1.8,,215.1,18.5,8.0,,2019-02-03T06:40:47,2019-02-03T17:50:42,0.94,Clear
2019-02-04,"Khulna,Bangladesh",30.7,14.4,21.9,28.7,14.4,21.4,4.5,34.7,0.0,0.0,0.0,,,,,12.2,351.5,,2.4,,213.5,18.5,8.0,,2019-02-04T06:40:21,2019-02-04T17:51:20,0.98,Clear
2019-02-05,"Khulna,Bangladesh",31.0,13.4,21.8,28.9,13.4,21.3,3.5,34.0,0.0,0.0,0.0,,,,,13.3,328.5,,31.2,,224.9,19.3,8.0,,2019-02-05T06:39:54,2019-02-05T17:51:59,0.0,Partially cloudy
2019-02-06,"Khulna,Bangladesh",30.7,14.3,22.3,28.7,14.3,21.8,5.3,35.9,0.0,0.0,0.0,,,,,11.9,321.2,,88.6,,205.7,17.8,7.0,,2019-02-06T06:39:26,2019-02-06T17:52:37,0.05,Partially cloudy
2019-02-07,"Khulna,Bangladesh",32.7,16.9,23.7,30.6,16.9,23.1,7.4,37.7,0.0,0.0,0.0,,,,,9.7,60.7,,75.7,,203.5,17.6,8.0,,2019-02-07T06:38:56,2019-02-07T17:53:14,0.08,Partially cloudy
2019-02-08,"Khulna,Bangladesh",33.1,16.8,24.3,31.1,16.8,23.8,12.5,55.2,0.0,0.0,0.0,,,,,8.3,232.4,,69.5,,189.8,16.4,7.0,,2019-02-08T06:38:26,2019-02-08T17:53:51,0.11,Partially cloudy
2019-02-09,"Khulna,Bangladesh",32.2,18.0,24.5,30.7,18.0,24.1,12.9,51.4,0.2,100.0,8.33,rain,,,,15.5,315.8,,24.0,,195.2,16.9,7.0,,2019-02-09T06:37:54,2019-02-09T17:54:28,0.15,"Rain, Partially cloudy"
2019-02-10,"Khulna,Bangladesh",29.6,15.2,21.5,27.8,15.2,21.1,3.8,40.6,0.0,0.0,0.0,,,,,18.7,343.9,,1.5,,233.8,20.5,8.0,,2019-02-10T06:37:21,2019-02-10T17:55:04,0.18,Clear
2019-02-11,"Khulna,Bangladesh",29.4,11.6,19.8,27.6,11.6,19.5,1.1,31.1,0.0,0.0,0.0,,,,,14.4,352.2,,0.1,,241.7,20.9,9.0,,2019-02-11T06:36:47,2019-02-11T17:55:40,0.22,Clear
2019-02-12,"Khulna,Bangladesh",30.8,12.7,21.2,28.7,12.7,20.7,3.0,33.2,0.0,0.0,0.0,,,,,13.0,343.4,,1.5,,235.2,20.4,8.0,,2019-02-12T06:36:11,2019-02-12T17:56:15,0.25,Clear
2019-02-13,"Khulna,Bangladesh",31.6,13.6,22.3,29.5,13.6,21.7,4.7,34.7,0.0,0.0,0.0,,,,,11.5,339.7,,0.0,,227.4,19.8,8.0,,2019-02-13T06:35:35,2019-02-13T17:56:50,0.25,Clear
2019-02-14,"Khulna,Bangladesh",33.7,14.5,24.0,31.2,14.5,23.3,4.9,32.5,0.0,0.0,0.0,,,,,11.5,314.9,,0.0,,232.4,20.2,8.0,,2019-02-14T06:34:58,2019-02-14T17:57:24,0.32,Clear
2019-02-15,"Khulna,Bangladesh",34.4,15.8,24.7,32.0,15.8,24.0,6.8,35.4,0.0,0.0,0.0,,,,,11.2,329.0,,0.0,,226.8,19.6,8.0,,2019-02-15T06:34:19,2019-02-15T17:57:58,0.35,Clear
2019-02-16,"Khulna,Bangladesh",30.8,17.4,24.1,29.3,17.4,23.7,9.9,42.1,0.0,0.0,0.0,,,,,18.0,315.4,,10.6,,195.4,17.0,7.0,,2019-02-16T06:33:40,2019-02-16T17:58:31,0.38,Clear
2019-02-17,"Khulna,Bangladesh",30.5,18.5,23.7,29.5,18.5,23.4,12.6,52.2,0.4,100.0,12.5,rain,,,,15.8,261.6,,11.3,,202.2,17.6,8.0,,2019-02-17T06:33:00,2019-02-17T17:59:04,0.42,Rain
2019-02-18,"Khulna,Bangladesh",31.0,17.5,23.6,29.2,17.5,23.1,9.3,43.8,0.0,0.0,0.0,,,,,7.9,260.6,,0.9,,220.2,19.1,8.0,,2019-02-18T06:32:18,2019-02-18T17:59:37,0.45,Clear
2019-02-19,"Khulna,Bangladesh",33.7,18.0,24.9,31.7,18.0,24.3,13.5,57.4,0.0,0.0,0.0,,,,,10.8,221.6,,0.0,,235.3,20.4,8.0,,2019-02-19T06:31:36,2019-02-19T18:00:08,0.5,Clear
2019-02-20,"Khulna,Bangladesh",34.4,18.2,26.0,33.2,18.2,25.6,14.6,56.0,0.0,0.0,0.0,,,,,11.5,233.1,,0.1,,224.3,19.5,8.0,,2019-02-20T06:30:53,2019-02-20T18:00:40,0.52,Clear
2019-02-21,"Khulna,Bangladesh",35.3,19.5,26.9,33.2,19.5,26.2,11.3,43.0,0.0,0.0,0.0,,,,,15.8,298.5,,0.0,,236.8,20.3,8.0,,2019-02-21T06:30:09,2019-02-21T18:01:11,0.55,Clear
2019-02-22,"Khulna,Bangladesh",35.9,18.7,27.2,34.3,18.7,26.6,13.9,50.4,0.0,0.0,0.0,,,,,9.7,256.3,,12.6,,229.7,20.0,8.0,,2019-02-22T06:29:24,2019-02-22T18:01:41,0.59,Clear
2019-02-23,"Khulna,Bangladesh",36.3,21.5,28.1,35.7,21.5,28.0,17.1,57.4,0.0,0.0,0.0,,,,,10.8,234.1,,31.9,,228.5,19.8,8.0,,2019-02-23T06:28:38,2019-02-23T18:02:12,0.62,Partially cloudy
2019-02-24,"Khulna,Bangladesh",35.4,21.2,27.7,33.8,21.2,27.1,15.1,53.9,0.1,100.0,4.17,rain,,,,10.1,270.9,,25.7,,231.4,19.9,8.0,,2019-02-24T06:27:52,2019-02-24T18:02:41,0.65,"Rain, Partially cloudy"
2019-02-25,"Khulna,Bangladesh",30.3,22.1,25.3,30.7,22.1,25.6,20.0,74.8,29.8,100.0,66.67,rain,,,,11.5,260.6,,49.4,,163.9,14.2,6.0,,2019-02-25T06:27:05,2019-02-25T18:03:11,0.69,"Rain, Partially cloudy"
2019-02-26,"Khulna,Bangladesh",30.5,20.6,24.3,30.6,20.6,24.4,19.1,76.3,33.9,100.0,91.67,rain,,,,18.4,206.6,,70.0,,169.1,14.6,6.0,,2019-02-26T06:26:17,2019-02-26T18:03:39,0.75,"Rain, Partially cloudy"
2019-02-27,"Khulna,Bangladesh",29.3,21.4,24.2,30.2,21.4,24.5,20.2,80.3,33.1,100.0,100.0,rain,,,,17.6,212.9,,53.7,,182.5,15.8,7.0,,2019-02-27T06:25:28,2019-02-27T18:04:08,0.75,"Rain, Partially cloudy"
2019-02-28,"Khulna,Bangladesh",27.7,18.3,22.8,28.2,18.3,22.9,18.7,79.9,50.4,100.0,87.5,rain,,,,10.8,267.7,,21.2,,214.5,18.5,8.0,,2019-02-28T06:24:38,2019-02-28T18:04:36,0.79,"Rain, Partially cloudy"
2019-03-01,"Khulna,Bangladesh",26.5,15.9,20.9,26.5,15.9,20.9,13.6,65.9,0.0,0.0,0.0,,,,,12.6,354.6,,1.1,,252.0,21.9,9.0,,2019-03-01T06:23:48,2019-03-01T18:05:03,0.82,Clear
2019-03-02,"Khulna,Bangladesh",27.4,13.3,20.5,26.7,13.3,20.4,9.6,52.8,0.0,0.0,0.0,,,,,12.6,357.7,,25.5,,272.1,23.3,9.0,,2019-03-02T06:22:58,2019-03-02T18:05:30,0.85,Partially cloudy
2019-03-03,"Khulna,Bangladesh",28.2,13.4,21.1,27.3,13.4,20.9,11.0,55.6,0.0,0.0,0.0,,,,,12.2,296.6,,31.9,,251.5,21.8,9.0,,2019-03-03T06:22:06,2019-03-03T18:05:57,0.89,Partially cloudy
2019-03-04,"Khulna,Bangladesh",28.5,16.6,22.5,29.3,16.6,22.7,18.0,77.6,4.4,100.0,54.17,rain,,,,10.1,242.8,,37.9,,206.1,17.7,8.0,,2019-03-04T06:21:14,2019-03-04T18:06:24,0.92,"Rain, Partially cloudy"
2019-03-05,"Khulna,Bangladesh",29.1,21.3,24.6,32.2,21.3,25.5,21.8,85.2,18.6,100.0,70.83,rain,,,,19.8,223.0,,11.1,,221.9,19.1,8.0,,2019-03-05T06:20:22,2019-03-05T18:06:50,0.95,Rain
2019-03-06,"Khulna,Bangladesh",29.7,20.6,24.9,30.5,20.6,25.3,19.2,72.9,0.0,0.0,0.0,,,,,9.0,349.1,,38.8,,225.8,19.6,8.0,,2019-03-06T06:19:29,2019-03-06T18:07:16,0.0,Partially cloudy
2019-03-07,"Khulna,Bangladesh",29.5,20.1,24.7,30.2,20.1,25.0,18.4,70.4,0.0,0.0,0.0,,,,,9.0,345.1,,14.0,,237.8,20.4,8.0,,2019-03-07T06:18:35,2019-03-07T18:07:41,0.02,Clear
2019-03-08,"Khulna,Bangladesh",29.2,16.8,22.9,28.3,16.8,22.7,13.5,58.3,0.0,0.0,0.0,,,,,10.8,297.2,,0.0,,259.2,22.2,9.0,,2019-03-08T06:17:41,2019-03-08T18:08:06,0.05,Clear
2019-03-09,"Khulna,Bangladesh",30.1,16.0,23.1,29.6,16.0,23.0,15.9,67.5,0.0,0.0,0.0,,,,,12.2,241.0,,14.8,,265.9,23.0,9.0,,2019-03-09T06:16:47,2019-03-09T18:08:31,0.09,Clear
2019-03-10,"Khulna,Bangladesh",30.9,18.1,24.1,31.9,18.1,24.4,19.5,77.7,0.0,0.0,0.0,,,,,13.0,210.8,,0.2,,245.2,21.1,8.0,,2019-03-10T06:15:52,2019-03-10T18:08:55,0.12,Clear
2019-03-11,"Khulna,Bangladesh",31.8,20.2,25.7,33.5,20.2,26.5,21.2,77.6,0.0,0.0,0.0,,,,,9.7,219.6,,3.3,,241.4,20.8,9.0,,2019-03-11T06:14:57,2019-03-11T18:09:20,0.16,Clear
2019-03-12,"Khulna,Bangladesh",34.1,21.2,26.8,35.3,21.2,27.6,20.9,73.2,0.0,0.0,0.0,,,,,13.0,243.6,,0.1,,258.7,22.5,9.0,,2019-03-12T06:14:01,2019-03-12T18:09:44,0.19,Clear
2019-03-13,"Khulna,Bangladesh",35.1,21.2,27.8,37.4,21.2,29.0,21.1,70.5,0.0,0.0,0.0,,,,,11.2,242.3,,1.2,,255.1,22.0,9.0,,2019-03-13T06:13:05,2019-03-13T18:10:07,0.23,Clear
2019-03-14,"Khulna,Bangladesh",34.6,21.9,27.7,35.3,21.9,28.5,21.0,70.6,0.0,0.0,0.0,,,,,9.4,224.7,,0.3,,256.9,22.2,9.0,,2019-03-14T06:12:09,2019-03-14T18:10:31,0.25,Clear
2019-03-15,"Khulna,Bangladesh",34.6,21.9,27.6,36.0,21.9,28.6,21.0,71.2,1.3,100.0,33.33,rain,,,,10.8,273.4,,9.8,,232.3,20.0,8.0,,2019-03-15T06:11:12,2019-03-15T18:10:54,0.3,Rain
2019-03-16,"Khulna,Bangladesh",34.9,21.9,27.6,36.1,21.9,28.3,19.8,65.8,2.7,100.0,20.83,rain,,,,11.2,275.0,,6.4,,256.7,22.1,9.0,,2019-03-16T06:10:16,2019-03-16T18:11:17,0.33,Rain
2019-03-17,"Khulna,Bangladesh",35.1,21.6,28.0,36.2,21.6,28.7,19.8,65.5,7.2,100.0,62.5,rain,,,,9.0,255.2,,3.0,,252.9,22.0,9.0,,2019-03-17T06:09:19,2019-03-17T18:11:40,0.37,Rain
2019-03-18,"Khulna,Bangladesh",30.4,21.4,25.3,30.1,21.4,25.4,18.6,70.2,13.0,100.0,50.0,rain,,,,18.4,288.9,,13.4,,227.3,19.7,8.0,,2019-03-18T06:08:21,2019-03-18T18:12:03,0.4,Rain
2019-03-19,"Khulna,Bangladesh",32.4,21.1,25.9,33.0,21.1,26.2,19.0,69.0,0.0,0.0,0.0,,,,,13.3,238.3,,17.9,,249.8,21.7,9.0,,2019-03-19T06:07:24,2019-03-19T18:12:25,0.44,Clear
2019-03-20,"Khulna,Bangladesh",32.4,20.7,26.1,33.9,20.7,26.8,20.5,74.4,0.0,0.0,0.0,,,,,10.8,221.4,,3.2,,264.1,22.7,9.0,,2019-03-20T06:06:26,2019-03-20T18:12:47,0.47,Clear
2019-03-21,"Khulna,Bangladesh",34.5,20.9,27.0,35.7,20.9,27.7,21.0,73.3,0.0,0.0,0.0,,,,,14.4,211.5,,0.8,,273.9,23.7,9.0,,2019-03-21T06:05:29,2019-03-21T18:13:10,0.5,Clear
2019-03-22,"Khulna,Bangladesh",35.0,22.3,27.8,37.1,22.3,28.9,21.6,73.1,2.2,100.0,50.0,rain,,,,16.9,214.0,,2.4,,263.9,22.6,9.0,,2019-03-22T06:04:31,2019-03-22T18:13:32,0.54,Rain
2019-03-23,"Khulna,Bangladesh",35.5,22.7,27.8,35.3,22.7,28.1,19.6,66.9,2.2,100.0,50.0,rain,,,,10.4,240.1,,1.1,,275.2,23.8,9.0,,2019-03-23T06:03:33,2019-03-23T18:13:54,0.57,Rain
2019-03-24,"Khulna,Bangladesh",35.3,19.9,27.0,33.7,19.9,26.6,16.5,60.5,0.0,0.0,0.0,,,,,10.4,244.3,,0.0,,288.5,24.8,10.0,,2019-03-24T06:02:35,2019-03-24T18:14:16,0.6,Clear
2019-03-25,"Khulna,Bangladesh",35.9,19.2,26.8,34.3,19.2,26.5,16.5,61.2,0.0,0.0,0.0,,,,,11.2,227.7,,1.9,,291.9,25.2,10.0,,2019-03-25T06:01:37,2019-03-25T18:14:37,0.64,Clear
2019-03-26,"Khulna,Bangladesh",36.2,20.5,28.4,35.9,20.5,28.7,18.2,60.0,0.5,100.0,8.33,rain,,,,14.4,233.6,,9.7,,269.0,23.3,9.0,,2019-03-26T06:00:39,2019-03-26T18:14:59,0.67,Rain
2019-03-27,"Khulna,Bangladesh",34.1,19.8,26.9,33.5,19.8,26.8,16.7,57.4,0.8,100.0,16.67,rain,,,,14.4,293.7,,2.6,,261.0,22.7,9.0,,2019-03-27T05:59:41,2019-03-27T18:15:21,0.7,Rain
2019-03-28,"Khulna,Bangladesh",35.0,21.6,27.7,34.6,21.6,27.8,19.1,65.2,0.0,0.0,0.0,,,,,10.4,227.4,,6.3,,282.8,24.5,9.0,,2019-03-28T05:58:43,2019-03-28T18:15:42,0.75,Clear
2019-03-29,"Khulna,Bangladesh",35.3,21.3,27.7,36.2,21.3,28.3,20.3,69.1,0.0,0.0,0.0,,,,,15.5,213.2,,9.2,,277.9,24.1,9.0,,2019-03-29T05:57:46,2019-03-29T18:16:04,0.77,Clear
2019-03-30,"Khulna,Bangladesh",35.5,22.6,28.3,37.4,22.6,29.4,21.7,72.1,0.0,0.0,0.0,,,,,15.1,203.0,,3.7,,267.2,22.9,9.0,,2019-03-30T05:56:48,2019-03-30T18:16:26,0.8,Clear
2019-03-31,"Khulna,Bangladesh",36.5,23.3,29.1,39.1,23.3,30.8,22.5,72.3,1.2,100.0,33.33,rain,,,,18.0,191.6,,4.0,,268.6,23.2,9.0,,2019-03-31T05:55:50,2019-03-31T18:16:47,0.83,Rain
2019-04-01,"Khulna,Bangladesh",34.7,24.7,28.7,37.7,24.7,30.4,22.9,74.4,4.7,100.0,50.0,rain,,,,16.6,172.3,,18.8,,239.9,20.7,8.0,,2019-04-01T05:54:53,2019-04-01T18:17:09,0.87,Rain
2019-04-02,"Khulna,Bangladesh",36.9,23.8,29.2,38.3,23.8,30.2,21.5,69.6,0.0,0.0,0.0,,,,,17.6,204.6,,4.3,,267.6,23.2,9.0,,2019-04-02T05:53:56,2019-04-02T18:17:31,0.9,Clear
2019-04-03,"Khulna,Bangladesh",36.8,23.1,28.9,37.4,23.1,29.5,21.0,68.9,0.0,0.0,0.0,,,,,16.6,195.3,,0.7,,292.6,25.3,10.0,,2019-04-03T05:52:59,2019-04-03T18:17:52,0.93,Clear
2019-04-04,"Khulna,Bangladesh",36.3,23.1,28.8,38.5,23.1,30.2,22.2,71.9,0.0,0.0,0.0,,,,,20.2,194.8,,6.6,,269.6,23.3,9.0,,2019-04-04T05:52:02,2019-04-04T18:18:14,0.96,Clear
2019-04-05,"Khulna,Bangladesh",36.9,22.7,28.8,39.1,22.7,30.0,20.7,67.3,1.2,100.0,25.0,rain,,,,20.5,185.5,1011.5,13.2,7.0,263.9,23.0,9.0,,2019-04-05T05:51:06,2019-04-05T18:18:36,0.0,Rain
2019-04-06,"Khulna,Bangladesh",35.3,24.3,28.8,37.2,24.3,29.9,22.3,72.8,5.2,100.0,75.0,rain,,,,13.7,171.5,,25.4,,210.6,18.2,7.0,,2019-04-06T05:50:10,2019-04-06T18:18:58,0.03,"Rain, Partially cloudy"
2019-04-07,"Khulna,Bangladesh",33.6,23.5,27.2,34.6,23.5,27.8,21.1,72.7,19.8,100.0,37.5,rain,,,,16.2,182.9,,43.8,,202.9,17.5,8.0,,2019-04-07T05:49:14,2019-04-07T18:19:20,0.07,"Rain, Partially cloudy"
2019-04-08,"Khulna,Bangladesh",34.6,23.3,28.3,37.0,23.3,29.4,21.6,71.1,0.0,0.0,0.0,,,,,21.2,203.0,1003.3,14.9,2.0,239.4,20.6,8.0,,2019-04-08T05:48:18,2019-04-08T18:19:42,0.1,Clear
2019-04-09,"Khulna,Bangladesh",36.1,23.9,28.8,38.5,23.9,30.3,22.3,72.7,10.8,100.0,62.5,rain,,,,18.0,195.0,,7.7,,283.8,24.6,9.0,,2019-04-09T05:47:23,2019-04-09T18:20:04,0.14,Rain
2019-04-10,"Khulna,Bangladesh",33.3,23.8,27.7,36.6,23.8,29.3,23.0,78.4,18.0,100.0,50.0,rain,,,,14.4,194.9,,7.2,,259.0,22.4,8.0,,2019-04-10T05:46:28,2019-04-10T18:20:26,0.17,Rain
2019-04-11,"Khulna,Bangladesh",35.1,23.6,28.7,38.9,23.6,30.8,23.0,74.3,0.0,0.0,0.0,,,,,14.0,186.9,,8.2,,277.4,23.9,9.0,,2019-04-11T05:45:34,2019-04-11T18:20:48,0.21,Clear
2019-04-12,"Khulna,Bangladesh",35.6,24.2,29.1,38.4,24.2,30.7,22.4,71.4,0.0,0.0,0.0,,,,,13.7,189.2,,48.5,,240.9,20.7,8.0,,2019-04-12T05:44:40,2019-04-12T18:21:11,0.24,Partially cloudy
2019-04-13,"Khulna,Bangladesh",37.7,24.3,30.2,40.6,24.3,32.0,22.0,66.8,0.0,0.0,0.0,,,,,16.6,197.4,,5.7,,276.2,23.8,9.0,,2019-04-13T05:43:46,2019-04-13T18:21:34,0.25,Clear
2019-04-14,"Khulna,Bangladesh",38.4,24.2,30.3,40.7,24.2,32.1,22.0,66.8,0.0,0.0,0.0,,,,,15.5,195.6,,3.3,,284.4,24.5,9.0,,2019-04-14T05:42:53,2019-04-14T18:21:56,0.31,Clear
2019-04-15,"Khulna,Bangladesh",38.8,24.8,30.8,42.3,24.8,33.4,23.1,69.1,0.0,0.0,0.0,,,,,14.4,191.7,,3.0,,282.4,24.2,9.0,,2019-04-15T05:42:01,2019-04-15T18:22:19,0.35,Clear
2019-04-16,"Khulna,Bangladesh",38.9,25.0,30.9,41.8,25.0,33.6,23.2,68.9,0.5,100.0,20.83,rain,,,,14.0,184.6,,8.0,,258.5,22.2,9.0,,2019-04-16T05:41:09,2019-04-16T18:22:42,0.39,Rain
2019-04-17,"Khulna,Bangladesh",38.7,25.4,31.7,42.1,25.4,35.0,23.2,65.5,1.4,100.0,37.5,rain,,,,8.6,72.6,,11.1,,266.6,23.0,9.0,,2019-04-17T05:40:18,2019-04-17T18:23:06,0.42,Rain
