,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2135,Bogra,2018-12-07,27.2,14.5,19.8,28.2,14.5,19.8,12.1,64.2,0.0,0,0.0,,,,,11.2,333.7,1011.6,7.0,3.9,154.9,13.5,6,,2018-12-07T06:34:14,2018-12-07T17:13:25,0.0,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2136,Bogra,2018-12-08,26.9,12.3,18.4,27.4,12.3,18.4,11.8,67.9,0.0,0,0.0,,,,,13.3,327.9,1014.4,1.3,4.1,154.8,13.5,6,,2018-12-08T06:34:54,2018-12-08T17:13:37,0.03,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2137,Bogra,2018-12-09,27.4,12.5,19.2,27.1,12.5,19.2,12.5,67.6,0.0,0,0.0,,,,,12.2,335.2,1013.6,0.0,4.1,170.6,14.7,6,,2018-12-09T06:35:34,2018-12-09T17:13:51,0.06,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2138,Bogra,2018-12-10,28.7,14.2,20.8,29.3,14.2,20.8,13.7,66.1,0.0,0,0.0,,,,,10.8,2.1,1013.8,0.0,4.3,183.0,15.8,7,,2018-12-10T06:36:14,2018-12-10T17:14:05,0.1,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2139,Bogra,2018-12-11,27.6,14.3,20.8,27.2,14.3,20.8,13.6,65.5,0.0,0,0.0,,,,,8.6,35.2,1012.8,8.4,5.3,176.3,15.3,7,,2018-12-11T06:36:53,2018-12-11T17:14:22,0.13,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2140,Bogra,2018-12-12,27.4,15.1,20.8,28.0,15.1,20.9,14.4,68.3,0.0,0,0.0,,,,,7.6,39.1,1013.1,0.5,4.2,172.3,14.8,7,,2018-12-12T06:37:31,2018-12-12T17:14:39,0.16,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2141,Bogra,2018-12-13,26.9,14.4,20.8,27.4,14.4,20.9,14.3,68.4,0.0,0,0.0,,,,,9.7,0.0,1003.0,0.0,4.0,177.1,15.3,7,,2018-12-13T06:38:09,2018-12-13T17:14:58,0.19,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2142,Bogra,2018-12-14,26.9,15.3,20.7,27.6,15.3,20.7,14.5,70.2,0.0,0,0.0,,,,,14.4,339.3,1003.9,5.2,4.0,171.3,14.7,7,,2018-12-14T06:38:46,2018-12-14T17:15:18,0.22,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2143,Bogra,2018-12-15,26.9,12.0,19.6,27.6,12.0,19.6,11.1,60.8,0.0,0,0.0,,,,,14.4,329.9,1003.5,9.0,4.0,175.8,15.0,7,,2018-12-15T06:39:22,2018-12-15T17:15:40,0.25,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2144,Bogra,2018-12-16,26.4,15.1,21.0,26.4,15.1,21.0,15.2,72.1,0.0,0,0.0,,,,,13.0,8.3,1002.7,35.1,4.0,150.2,12.9,6,,2018-12-16T06:39:58,2018-12-16T17:16:03,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote"
2145,Bogra,2018-12-17,26.4,16.7,20.0,26.4,16.7,20.0,15.5,76.3,3.4,100,58.33,rain,,,,15.8,21.3,1002.9,81.0,4.0,85.2,7.4,3,,2018-12-17T06:40:33,2018-12-17T17:16:27,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote"
2146,Bogra,2018-12-18,26.2,15.9,18.9,26.2,15.9,18.9,16.8,88.5,14.9,100,91.67,rain,,,,23.8,8.5,1003.2,81.0,3.0,59.0,5.2,2,,2018-12-18T06:41:06,2018-12-18T17:16:52,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote"
2147,Bogra,2018-12-19,26.4,12.3,17.6,26.4,12.3,17.6,12.3,73.9,0.0,0,0.0,,,,,20.5,326.0,1004.3,6.1,4.0,177.4,15.3,7,,2018-12-19T06:41:39,2018-12-19T17:17:18,0.39,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2148,Bogra,2018-12-20,26.2,11.0,17.3,26.2,11.0,17.3,12.5,75.0,0.0,0,0.0,,,,,13.7,339.2,1003.6,5.4,4.0,171.0,14.8,7,,2018-12-20T06:42:12,2018-12-20T17:17:46,0.42,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2149,Bogra,2018-12-21,26.1,11.2,17.8,26.1,11.2,17.8,12.0,71.0,0.0,0,0.0,,,,,11.9,318.5,1002.9,2.9,4.0,167.5,14.4,6,,2018-12-21T06:42:43,2018-12-21T17:18:14,0.45,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2150,Bogra,2018-12-22,26.1,11.2,17.7,26.1,11.2,17.7,11.4,68.0,0.0,0,0.0,,,,,11.2,323.9,1002.9,11.8,4.0,153.9,13.3,6,,2018-12-22T06:43:13,2018-12-22T17:18:44,0.5,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2151,Bogra,2018-12-23,24.6,11.1,18.1,24.6,11.1,18.1,12.2,70.2,0.0,0,0.0,,,,,13.0,336.7,1001.2,31.8,4.0,170.7,14.8,7,,2018-12-23T06:43:42,2018-12-23T17:19:15,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote"
2152,Bogra,2018-12-24,26.1,11.6,18.5,26.1,11.6,18.5,12.3,69.1,0.0,0,0.0,,,,,11.5,323.1,1002.5,0.0,4.0,168.6,14.6,7,,2018-12-24T06:44:10,2018-12-24T17:19:47,0.55,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2153,Bogra,2018-12-25,29.9,10.3,17.8,36.0,10.3,18.1,8.2,55.9,0.0,0,0.0,,,,,12.2,306.1,1002.2,0.0,4.0,154.7,13.3,6,,2018-12-25T06:44:37,2018-12-25T17:20:20,0.59,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2154,Bogra,2018-12-26,28.7,9.0,16.6,28.6,7.4,16.4,6.9,55.2,0.0,0,0.0,,,,,10.4,322.2,1001.9,0.0,4.0,154.5,13.4,6,,2018-12-26T06:45:03,2018-12-26T17:20:54,0.62,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2155,Bogra,2018-12-27,25.4,8.4,15.6,25.4,6.6,15.4,6.1,55.7,0.0,0,0.0,,,,,12.6,317.7,1003.2,0.0,4.0,151.0,13.1,6,,2018-12-27T06:45:28,2018-12-27T17:21:28,0.66,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2156,Bogra,2018-12-28,25.1,7.8,15.0,25.1,5.6,14.6,5.5,56.5,0.0,0,0.0,,,,,15.5,299.1,1003.0,0.0,4.0,172.4,15.0,7,,2018-12-28T06:45:51,2018-12-28T17:22:04,0.69,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2157,Bogra,2018-12-29,25.9,6.8,14.6,25.9,4.7,13.9,5.6,58.0,0.0,0,0.0,,,,,13.0,318.5,1003.4,0.0,4.0,150.0,13.0,6,,2018-12-29T06:46:14,2018-12-29T17:22:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2158,Bogra,2018-12-30,26.1,8.1,15.9,26.1,5.8,15.3,8.2,62.9,0.0,0,0.0,,,,,13.3,357.5,1003.2,0.0,4.0,176.5,15.1,7,,2018-12-30T06:46:35,2018-12-30T17:23:18,0.76,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2159,Bogra,2018-12-31,24.7,9.3,16.1,24.7,7.4,15.9,10.7,72.9,0.0,0,0.0,,,,,13.7,345.3,1018.3,0.0,4.3,180.2,15.7,7,,2018-12-31T06:46:55,2018-12-31T17:23:56,0.8,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2160,Bogra,2019-01-01,26.4,10.6,17.6,26.4,10.6,17.6,10.9,67.9,0.0,0,0.0,,,,,11.9,1.0,1016.4,0.0,4.4,180.1,15.7,7,,2019-01-01T06:47:13,2019-01-01T17:24:35,0.83,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2161,Bogra,2019-01-02,26.1,10.8,17.6,26.1,10.8,17.6,10.9,68.1,0.0,0,0.0,,,,,11.5,352.5,1014.3,0.0,4.0,182.6,15.7,7,,2019-01-02T06:47:31,2019-01-02T17:25:14,0.87,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2162,Bogra,2019-01-03,25.6,11.8,17.0,25.6,11.8,17.0,9.3,63.3,0.0,0,0.0,,,,,12.2,321.9,1018.5,0.0,4.4,166.3,14.4,6,,2019-01-03T06:47:47,2019-01-03T17:25:54,0.9,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2163,Bogra,2019-01-04,23.2,8.9,15.6,23.2,7.1,15.3,7.9,62.6,0.0,0,0.0,,,,,11.9,335.8,1019.6,0.0,3.8,135.1,11.7,5,,2019-01-04T06:48:01,2019-01-04T17:26:35,0.94,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2164,Bogra,2019-01-05,24.7,9.6,17.0,24.7,7.8,16.8,11.0,70.6,0.0,0,0.0,,,,,12.2,6.5,1018.5,21.8,3.7,175.2,15.4,7,,2019-01-05T06:48:15,2019-01-05T17:27:16,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
2165,Bogra,2019-01-06,25.8,11.4,18.6,25.8,11.4,18.6,10.8,64.5,0.0,0,0.0,,,,,9.4,28.9,1012.9,20.4,4.3,185.6,16.0,7,,2019-01-06T06:48:27,2019-01-06T17:27:58,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999"
2166,Bogra,2019-01-07,26.6,12.1,19.2,26.6,12.1,19.2,10.9,61.9,0.0,0,0.0,,,,,7.2,8.2,1012.8,0.0,4.2,184.8,15.9,7,,2019-01-07T06:48:37,2019-01-07T17:28:41,0.04,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2167,Bogra,2019-01-08,26.0,11.9,18.2,26.0,11.9,18.2,10.4,62.7,0.0,0,0.0,,,,,15.5,310.8,1013.9,0.0,4.3,172.9,14.9,7,,2019-01-08T06:48:46,2019-01-08T17:29:23,0.07,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2168,Bogra,2019-01-09,25.3,12.7,18.3,25.3,12.7,18.3,10.4,62.4,0.0,0,0.0,,,,,11.2,308.6,1015.3,0.1,4.0,156.3,13.5,6,,2019-01-09T06:48:54,2019-01-09T17:30:07,0.11,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2169,Bogra,2019-01-10,24.2,11.2,17.0,24.2,11.2,17.0,8.5,60.4,0.0,0,0.0,,,,,10.1,330.2,1016.1,0.0,4.0,159.9,13.8,6,,2019-01-10T06:49:00,2019-01-10T17:30:50,0.14,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2170,Bogra,2019-01-11,26.1,10.9,17.8,26.1,10.9,17.8,9.4,61.0,0.0,0,0.0,,,,,10.1,347.7,1008.1,0.0,3.7,160.1,13.8,6,,2019-01-11T06:49:05,2019-01-11T17:31:34,0.17,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2171,Bogra,2019-01-12,25.1,11.6,18.4,25.1,11.6,18.4,11.7,68.0,0.0,0,0.0,,,,,10.8,352.0,1013.9,0.0,3.6,172.1,14.9,6,,2019-01-12T06:49:09,2019-01-12T17:32:18,0.2,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2172,Bogra,2019-01-13,26.4,12.1,18.9,26.4,12.1,18.9,11.4,65.2,0.0,0,0.0,,,,,9.7,336.9,1016.3,0.0,4.3,187.9,16.2,7,,2019-01-13T06:49:11,2019-01-13T17:33:03,0.24,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2173,Bogra,2019-01-14,25.1,11.8,18.1,25.1,11.8,18.1,9.8,60.6,0.0,0,0.0,,,,,11.2,321.6,1012.8,0.0,4.8,148.9,12.9,6,,2019-01-14T06:49:11,2019-01-14T17:33:47,0.25,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote,41883099999"
2174,Bogra,2019-01-15,24.8,11.1,17.3,24.8,11.1,17.3,7.4,54.2,0.0,0,0.0,,,,,13.0,318.4,1003.9,0.0,4.0,165.8,14.4,6,,2019-01-15T06:49:10,2019-01-15T17:34:32,0.3,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2175,Bogra,2019-01-16,26.4,8.7,17.1,26.4,6.6,16.9,5.8,49.8,0.0,0,0.0,,,,,13.7,331.7,1002.1,1.5,4.0,178.7,15.5,7,,2019-01-16T06:49:08,2019-01-16T17:35:17,0.34,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2176,Bogra,2019-01-17,26.6,11.8,18.8,26.6,11.8,18.8,9.8,59.3,0.0,0,0.0,,,,,11.5,304.3,1002.9,0.8,4.0,173.5,15.1,7,,2019-01-17T06:49:04,2019-01-17T17:36:02,0.37,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2177,Bogra,2019-01-18,25.8,12.7,18.9,25.8,12.7,18.9,9.5,56.3,0.0,0,0.0,,,,,10.4,296.2,1002.8,0.0,4.0,160.0,13.8,6,,2019-01-18T06:48:59,2019-01-18T17:36:47,0.4,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2178,Bogra,2019-01-19,26.1,10.2,17.6,26.1,10.2,17.6,7.4,53.4,0.0,0,0.0,,,,,11.5,308.0,1003.2,0.0,4.0,148.3,12.8,6,,2019-01-19T06:48:52,2019-01-19T17:37:33,0.44,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2179,Bogra,2019-01-20,25.2,11.6,18.2,25.2,11.6,18.2,8.6,55.8,0.0,0,0.0,,,,,11.5,335.1,1004.1,0.0,4.0,160.6,14.0,6,,2019-01-20T06:48:44,2019-01-20T17:38:18,0.47,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2180,Bogra,2019-01-21,26.5,13.8,20.3,26.5,13.8,20.3,9.9,53.0,0.0,0,0.0,,,,,8.6,9.6,1003.9,0.0,4.0,167.3,14.3,6,,2019-01-21T06:48:34,2019-01-21T17:39:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2181,Bogra,2019-01-22,27.6,13.7,21.3,26.9,13.7,21.2,10.7,53.9,0.0,0,0.0,,,,,7.6,49.3,1002.4,0.5,4.0,183.7,15.8,7,,2019-01-22T06:48:23,2019-01-22T17:39:48,0.54,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2182,Bogra,2019-01-23,27.7,14.3,21.4,26.9,14.3,21.3,10.6,51.9,0.0,0,0.0,,,,,8.3,76.4,1003.2,0.0,4.0,179.6,15.4,7,,2019-01-23T06:48:10,2019-01-23T17:40:33,0.57,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2183,Bogra,2019-01-24,28.1,15.4,21.4,27.9,15.4,21.3,12.0,56.7,0.0,0,0.0,,,,,9.7,19.7,1003.3,4.4,4.0,169.6,14.6,7,,2019-01-24T06:47:56,2019-01-24T17:41:18,0.6,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2184,Bogra,2019-01-25,28.1,14.4,21.4,31.4,14.4,21.5,12.7,60.8,0.0,0,0.0,,,,,11.5,32.3,1003.4,0.4,4.0,172.2,14.7,7,,2019-01-25T06:47:40,2019-01-25T17:42:03,0.64,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2185,Bogra,2019-01-26,29.1,14.8,21.4,28.1,14.8,21.2,13.6,65.2,0.0,0,0.0,,,,,16.6,0.2,1003.1,15.0,4.0,176.2,15.2,7,,2019-01-26T06:47:23,2019-01-26T17:42:47,0.67,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2186,Bogra,2019-01-27,27.7,14.5,20.9,29.6,14.5,20.9,13.3,64.7,0.0,0,0.0,,,,,13.3,318.7,1002.3,28.3,4.0,150.8,12.9,5,,2019-01-27T06:47:05,2019-01-27T17:43:32,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote"
2187,Bogra,2019-01-28,27.4,14.5,20.7,26.9,14.5,20.6,11.9,59.6,0.0,0,0.0,,,,,19.4,318.9,1002.1,18.5,4.0,176.2,15.2,7,,2019-01-28T06:46:45,2019-01-28T17:44:16,0.75,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2188,Bogra,2019-01-29,26.2,13.0,18.9,26.2,13.0,18.9,6.1,45.9,0.0,0,0.0,,,,,20.5,306.2,1003.7,16.9,4.0,171.2,14.7,7,,2019-01-29T06:46:24,2019-01-29T17:45:00,0.77,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2189,Bogra,2019-01-30,26.4,8.7,17.5,26.4,7.0,17.3,4.4,44.9,0.0,0,0.0,,,,,14.4,311.5,1003.2,0.2,4.0,196.9,16.9,7,,2019-01-30T06:46:02,2019-01-30T17:45:44,0.81,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2190,Bogra,2019-01-31,26.7,10.2,19.1,26.7,10.2,19.1,7.9,51.7,0.0,0,0.0,,,,,10.8,23.2,1002.8,1.6,4.0,200.5,17.3,7,,2019-01-31T06:45:38,2019-01-31T17:46:27,0.84,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2191,Bogra,2019-02-01,27.8,11.8,19.6,26.8,11.8,19.5,10.2,59.6,0.0,0,0.0,,,,,10.8,31.4,1003.2,22.2,4.0,197.9,17.0,7,,2019-02-01T06:45:13,2019-02-01T17:47:10,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote"
2192,Bogra,2019-02-02,27.5,14.3,21.3,27.0,14.3,21.2,9.7,49.9,0.0,0,0.0,,,,,7.9,337.9,1002.9,0.2,4.0,199.2,17.0,7,,2019-02-02T06:44:46,2019-02-02T17:47:53,0.91,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2193,Bogra,2019-02-03,28.1,13.8,21.2,29.6,13.8,21.1,7.5,43.6,0.0,0,0.0,,,,,9.4,313.0,1002.1,8.1,4.0,198.5,17.0,7,,2019-02-03T06:44:18,2019-02-03T17:48:35,0.94,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2194,Bogra,2019-02-04,27.6,12.9,20.7,27.1,12.9,20.6,7.5,45.0,0.0,0,0.0,,,,,13.7,312.2,1002.9,0.0,4.0,202.9,17.5,7,,2019-02-04T06:43:49,2019-02-04T17:49:17,0.98,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2195,Bogra,2019-02-05,28.0,12.7,20.8,27.3,12.7,20.6,5.6,39.4,0.0,0,0.0,,,,,9.7,325.1,1003.7,58.4,4.0,209.8,18.2,8,,2019-02-05T06:43:19,2019-02-05T17:49:59,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote"
2196,Bogra,2019-02-06,27.4,15.3,21.6,26.4,15.3,21.5,5.0,35.3,0.0,0,0.0,,,,,6.5,348.3,1002.1,89.4,4.0,192.7,16.6,7,,2019-02-06T06:42:47,2019-02-06T17:50:40,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote"
2197,Bogra,2019-02-07,28.9,13.5,21.4,27.7,13.5,21.1,9.3,48.1,0.0,0,0.0,,,,,11.2,108.3,1003.2,85.2,4.0,183.3,15.7,7,,2019-02-07T06:42:14,2019-02-07T17:51:21,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote"
2198,Bogra,2019-02-08,29.8,16.0,22.8,28.6,16.0,22.5,12.4,54.5,0.0,0,0.0,,,,,19.1,73.1,1002.4,92.8,4.0,162.2,13.9,6,,2019-02-08T06:41:40,2019-02-08T17:52:02,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"42506099999,remote"
2199,Bogra,2019-02-09,27.3,16.7,21.4,27.4,16.7,21.5,15.8,72.8,3.1,100,54.17,rain,,,,22.3,332.3,1002.9,50.3,4.0,148.4,12.9,7,,2019-02-09T06:41:05,2019-02-09T17:52:42,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote"
2200,Bogra,2019-02-10,26.4,11.7,18.7,26.4,11.7,18.7,7.3,56.9,0.0,0,0.0,,,,,16.9,313.8,1002.3,6.3,4.0,232.0,20.2,8,,2019-02-10T06:40:28,2019-02-10T17:53:21,0.18,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2201,Bogra,2019-02-11,27.1,11.0,19.2,29.6,11.0,19.3,7.3,49.0,0.0,0,0.0,,,,,13.0,351.0,1003.2,6.6,4.0,223.8,19.4,8,,2019-02-11T06:39:50,2019-02-11T17:54:01,0.22,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2202,Bogra,2019-02-12,28.1,12.1,20.5,32.1,12.1,20.5,9.5,53.3,0.0,0,0.0,,,,,13.7,334.6,1002.9,43.7,4.0,207.3,18.0,8,,2019-02-12T06:39:12,2019-02-12T17:54:39,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42506099999,remote"
2203,Bogra,2019-02-13,28.8,14.1,21.6,27.5,14.1,21.3,9.5,49.1,0.0,0,0.0,,,,,11.9,325.5,1003.2,15.7,4.0,208.5,18.0,7,,2019-02-13T06:38:32,2019-02-13T17:55:18,0.25,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2204,Bogra,2019-02-14,31.0,15.0,23.1,30.5,15.0,22.8,9.6,45.5,0.0,0,0.0,,,,,12.2,304.5,1003.0,23.5,4.0,214.6,18.4,8,,2019-02-14T06:37:51,2019-02-14T17:55:56,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42506099999,remote"
2205,Bogra,2019-02-15,31.1,16.5,23.7,30.9,16.5,23.4,10.3,45.9,0.0,0,0.0,,,,,18.0,315.3,1003.7,36.6,4.0,198.4,17.1,7,,2019-02-15T06:37:09,2019-02-15T17:56:33,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42506099999,remote"
2206,Bogra,2019-02-16,27.4,16.9,22.1,30.5,16.9,22.2,12.9,57.6,3.0,100,20.83,rain,,,,27.0,331.6,1002.8,9.1,4.0,202.1,17.6,7,,2019-02-16T06:36:26,2019-02-16T17:57:10,0.38,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"42506099999,remote"
2207,Bogra,2019-02-17,28.2,16.6,21.7,30.7,16.6,21.7,11.4,56.5,1.3,100,33.33,rain,,,,24.8,263.4,1003.2,15.3,4.0,208.7,18.1,8,,2019-02-17T06:35:42,2019-02-17T17:57:47,0.42,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote"
2208,Bogra,2019-02-18,27.9,13.1,20.2,32.1,13.1,20.4,8.3,49.1,0.0,0,0.0,,,,,16.2,283.1,1003.0,16.8,4.0,171.1,14.9,7,,2019-02-18T06:34:57,2019-02-18T17:58:23,0.45,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2209,Bogra,2019-02-19,30.6,15.2,22.9,33.7,15.2,22.7,8.8,43.7,0.0,0,0.0,,,,,13.3,192.8,1002.4,6.3,4.0,222.4,19.3,8,,2019-02-19T06:34:11,2019-02-19T17:58:59,0.5,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2210,Bogra,2019-02-20,32.0,15.6,23.5,31.9,15.6,23.2,10.7,48.3,0.0,0,0.0,,,,,16.9,268.9,1001.9,0.0,4.0,221.7,19.2,8,,2019-02-20T06:33:24,2019-02-20T17:59:34,0.52,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2211,Bogra,2019-02-21,31.5,16.0,23.4,33.5,16.0,23.2,11.0,49.8,0.0,0,0.0,,,,,14.8,35.2,1001.6,0.0,4.0,220.8,19.3,8,,2019-02-21T06:32:36,2019-02-21T18:00:09,0.55,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2212,Bogra,2019-02-22,32.3,17.2,24.8,32.1,17.2,24.5,11.3,45.5,0.0,0,0.0,,,,,10.8,50.2,1002.1,0.0,4.0,212.5,18.5,7,,2019-02-22T06:31:48,2019-02-22T18:00:43,0.59,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2213,Bogra,2019-02-23,33.4,19.0,25.8,33.4,19.0,25.7,13.3,48.6,0.0,0,0.0,,,,,18.0,268.2,1002.1,49.8,4.0,212.2,18.5,8,,2019-02-23T06:30:58,2019-02-23T18:01:17,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote"
2214,Bogra,2019-02-24,33.0,16.6,24.9,31.9,16.6,24.4,8.2,40.1,0.0,0,0.0,,,,,15.8,302.0,1003.0,14.4,4.0,251.9,21.7,9,,2019-02-24T06:30:08,2019-02-24T18:01:50,0.65,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2215,Bogra,2019-02-25,30.1,18.4,24.2,34.2,18.4,24.1,9.6,42.1,3.7,100,37.5,rain,,,,10.4,112.0,1003.0,27.6,4.0,210.2,18.2,8,,2019-02-25T06:29:17,2019-02-25T18:02:23,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote"
2216,Bogra,2019-02-26,28.9,18.3,22.9,34.6,18.3,23.1,15.6,66.1,9.7,100,58.33,rain,,,,9.4,194.0,1003.2,28.8,4.0,188.3,16.3,8,,2019-02-26T06:28:25,2019-02-26T18:02:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote"
2217,Bogra,2019-02-27,28.4,17.2,22.6,29.9,17.2,22.8,17.7,76.7,7.7,100,50.0,rain,,,,13.0,125.4,1002.7,28.6,4.0,186.6,16.1,7,,2019-02-27T06:27:32,2019-02-27T18:03:28,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"42506099999,remote"
2218,Bogra,2019-02-28,27.7,17.0,21.7,31.9,17.0,21.9,16.8,75.4,8.5,100,83.33,rain,,,,22.7,294.5,1003.9,32.8,4.0,151.6,13.2,5,,2019-02-28T06:26:39,2019-02-28T18:04:00,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote"
2219,Bogra,2019-03-01,27.7,12.4,20.4,31.8,12.4,20.4,6.6,47.9,0.0,0,0.0,,,,,17.3,298.0,1002.0,0.3,4.0,267.4,23.0,9,,2019-03-01T06:25:45,2019-03-01T18:04:32,0.82,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
2220,Bogra,2019-03-02,28.5,12.1,21.0,27.3,12.1,20.7,3.6,34.9,0.0,0,0.0,,,,,12.2,8.4,1003.9,1.7,4.0,265.2,23.0,9,,2019-03-02T06:24:50,2019-03-02T18:05:03,0.85,Clear,Clear conditions throughout the day.,clear-day,"42506099999,remote"
